[1103/134049:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/134325:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/140828:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/141439:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/142231:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/142401:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/142510:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/143050:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/143456:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/144935:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/145423:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/145806:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/150137:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/150656:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/151300:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/152001:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/152138:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/153227:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/153618:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/154009:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/154223:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/154415:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/154459:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/155127:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/155301:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/155959:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/160144:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/160624:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/160815:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/161707:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/162021:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/162307:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/162330:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/162604:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/163022:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/163305:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/163331:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/163543:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/163551:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/164127:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/164524:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/164524:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/164626:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/164641:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/164707:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/164725:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/164915:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/165036:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/165218:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/165425:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/165642:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/165843:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/170016:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/170249:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/170338:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/170830:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/171155:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/171353:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/171830:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/172012:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/172151:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/172407:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/172438:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/172616:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/172656:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/172836:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/173246:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/173510:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/174243:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/174455:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/174541:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/174751:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/175046:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/175314:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/180409:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/180629:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/180722:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/181041:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/181751:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/181926:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/182102:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/182544:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/182916:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/183355:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/183947:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/184228:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/184351:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/184436:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/184726:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/185430:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/185555:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/185806:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/185926:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/190031:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/190153:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/191417:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/191920:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/192218:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/192622:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/192746:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/193856:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/194101:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/194310:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/194836:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/194954:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/195519:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/195636:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/195812:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/195925:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/200027:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/200134:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/200506:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/200757:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/200919:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/201932:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/202147:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/202643:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/202805:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/202943:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/203102:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/203201:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/203316:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/203720:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/204040:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/204210:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/205013:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/205214:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/205655:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/205818:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/205958:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/210114:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/210225:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/210333:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/210648:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/211140:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/211307:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/212050:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/212307:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/212756:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/212916:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/213050:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/213205:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/213304:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/213415:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/213656:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/213909:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/214031:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/215005:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/215234:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/215720:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/215847:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/220022:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/220130:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/220237:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/220350:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/220646:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/220820:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/220944:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/221945:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/222144:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/222624:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/222744:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/222923:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/223038:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/223143:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/223245:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/223614:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/223836:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/223954:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1103/224112:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/072308:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/072714:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/075048:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/100211:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/100235:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/102758:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/104145:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/104600:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/105131:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/105310:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/105507:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/105630:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/105732:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/105842:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/110202:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/110708:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/110951:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/112227:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/112501:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/113711:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/115101:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/115603:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/115720:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/125711:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/131459:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/135132:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/140400:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/141419:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/142129:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/142745:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/143629:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/144309:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/145052:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/151945:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/153445:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/154821:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/154842:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/155252:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/155504:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/163939:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/165753:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/173531:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/173712:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/174527:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/175400:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/175815:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/180217:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/180849:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/181416:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/181943:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/184754:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/185643:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/190510:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/192403:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/193117:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/194159:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/194756:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1104/200809:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/071810:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/072031:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/072823:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/072944:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/073124:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/073228:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/073330:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/073728:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/073959:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/074303:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/074535:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/074632:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/074738:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/075340:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/075542:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/080907:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/081109:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/081356:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/081536:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/081718:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/165002:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/165430:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/165954:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/170449:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/170625:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/170815:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/171021:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/171126:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/171804:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/171911:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/172040:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/172138:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/172237:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/172608:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/172824:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/173108:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/173321:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/173414:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/173514:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/173738:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/173811:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/173850:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/173920:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/173950:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/174113:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/174211:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/174314:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/174409:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/174437:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/174508:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/174818:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1105/174905:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1106/072348:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1106/095338:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1106/095417:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/071602:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/071640:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/071719:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/072720:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/074110:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/074756:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/074927:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/075006:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/110208:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/110932:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/114115:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/131230:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/133401:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/142813:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/144527:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/150437:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/150524:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/151330:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/152129:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/152616:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/153142:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/153438:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/153722:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/154122:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/154428:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/154803:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/155200:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/155650:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/160126:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/164238:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/164503:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/165549:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/170317:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/171028:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/172201:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/173019:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/173929:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/183016:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/184450:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/185903:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/190042:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/191512:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/192600:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1107/195231:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/003608:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/003832:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/005203:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/005433:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/005752:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/005940:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/010130:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/010830:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/011253:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/011817:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/012242:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/012415:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/012605:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/012811:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/012916:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/013554:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/013701:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/013832:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/013927:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/014024:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/014356:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/014612:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/014857:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/015113:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/015206:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/015307:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/015405:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/015454:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/015559:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/015643:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/015727:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/072104:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/072252:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/072500:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/072642:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/072723:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/111305:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/112457:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/114055:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/114945:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/115844:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/120315:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/120803:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/121528:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/122126:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/122752:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/125530:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/130036:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/135655:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/141755:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/144728:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/150003:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/151019:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/153235:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/155016:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/170511:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/171739:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1108/172023:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/005240:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/005715:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/005801:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/105243:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/114638:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/124403:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/125826:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/130715:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/132204:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/135138:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/140034:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/141610:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/145520:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/151235:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/153945:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/155444:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/160836:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/163046:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/164905:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/170629:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/171533:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/173541:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/190929:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/195400:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1109/201140:ERROR:file_io.cc(30)] read: expected 4, observed 0
[1110/071953:ERROR:file_io.cc(30)] read: expected 4, observed 0
